Type,Name,DisplayName,ResponsibleTeam,Manufacturer,Supplier,SerialNumber,ParentName,StationIdentifier,ClientPcHostname,Metadata,PinnedObjectHandle,OrganizationId,StorageLocation,EquipmentStatus,MachineId,StockQuantity,MinStockThreshold,IsStockItem,Technology,MachineType,GroupId
SoftwareComponent,COMP-SW-TwinCAT3-RT-L02-OP010-2,Beckhoff TwinCAT 3 PLC Runtime License (L02-OP010),Robotics & Cybernetics (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-013-2,L02-OP010,L02-OP010,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-02,L02-OP010 Mount Bay 2,InMachine,L02-OP010,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L02-OP020-1,Beckhoff TwinCAT 3 PLC Runtime License (L02-OP020),SMT & Microchips (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-014-1,L02-OP020,L02-OP020,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-02,L02-OP020 Mount Bay 1,InMachine,L02-OP020,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-Opcenter-MES-L02-OP020-2,Siemens Opcenter MES Edge Connector (L02-OP020),SMT & Microchips (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-014-2,L02-OP020,L02-OP020,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-02,L02-OP020 Mount Bay 2,InMachine,L02-OP020,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-Opcenter-MES-L02-OP030-1,Siemens Opcenter MES Edge Connector (L02-OP030),Vision & Photons (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-015-1,L02-OP030,L02-OP030,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-02,L02-OP030 Mount Bay 1,InMachine,L02-OP030,,,False,Platform Operations,,
HardwareComponent,COMP-PLC-S7-1516F-L02-OP030-2,Siemens S7-1516F Safety PLC (L02-OP030),Vision & Photons (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-015-2,L02-OP030,L02-OP030,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-02,L02-OP030 Mount Bay 2,InMachine,L02-OP030,,,False,Assembly,,
HardwareComponent,COMP-PLC-S7-1516F-L02-OP040-1,Siemens S7-1516F Safety PLC (L02-OP040),Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-016-1,L02-OP040,L02-OP040,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-02,L02-OP040 Mount Bay 1,InMachine,L02-OP040,,,False,Assembly,,
HardwareComponent,COMP-CAM-Cognex-9912-L02-OP040-2,Cognex In-Sight 9912 12MP Camera (L02-OP040),Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-016-2,L02-OP040,L02-OP040,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-02,L02-OP040 Mount Bay 2,InMachine,L02-OP040,,,False,Test,,
HardwareComponent,COMP-CAM-Cognex-9912-L02-OP050-1,Cognex In-Sight 9912 12MP Camera (L02-OP050),Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-017-1,L02-OP050,L02-OP050,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-02,L02-OP050 Mount Bay 1,InMachine,L02-OP050,,,False,Test,,
HardwareComponent,COMP-DRV-AX5118-L02-OP050-2,Beckhoff AX5118 Servo Drive 18A (L02-OP050),Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-017-2,L02-OP050,L02-OP050,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-02,L02-OP050 Mount Bay 2,InMachine,L02-OP050,,,False,Robotics,,
HardwareComponent,COMP-DRV-AX5118-L02-OP060-1,Beckhoff AX5118 Servo Drive 18A (L02-OP060),Vision & Photons (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-018-1,L02-OP060,L02-OP060,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-02,L02-OP060 Mount Bay 1,InMachine,L02-OP060,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L02-OP060-2,KUKA KR210 R2700 Prime Robot Arm (L02-OP060),Vision & Photons (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-018-2,L02-OP060,L02-OP060,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-02,L02-OP060 Mount Bay 2,InMachine,L02-OP060,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L02-OP070-1,KUKA KR210 R2700 Prime Robot Arm (L02-OP070),Vision & Photons (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-019-1,L02-OP070,L02-OP070,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-02,L02-OP070 Mount Bay 1,InMachine,L02-OP070,,,False,Robotics,,
HardwareComponent,COMP-VAL-Festo-VTUG-L02-OP070-2,Festo VTUG Multi-Valve Terminal 16X (L02-OP070),Vision & Photons (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-019-2,L02-OP070,L02-OP070,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-02,L02-OP070 Mount Bay 2,InMachine,L02-OP070,,,False,Assembly,,
HardwareComponent,COMP-VAL-Festo-VTUG-L02-OP080-1,Festo VTUG Multi-Valve Terminal 16X (L02-OP080),SMT & Microchips (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-020-1,L02-OP080,L02-OP080,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-02,L02-OP080 Mount Bay 1,InMachine,L02-OP080,,,False,Assembly,,
HardwareComponent,COMP-SWI-Hirschmann-BOBCAT-L02-OP080-2,Hirschmann BOBCAT Managed Switch (L02-OP080),SMT & Microchips (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-SYNTH-CMP-020-2,L02-OP080,L02-OP080,,"{""Ports"": 12, ""PoE"": true, ""Speed"": ""2.5Gbps""}",,org-line-02,L02-OP080 Mount Bay 2,InMachine,L02-OP080,,,False,Platform Operations,,
HardwareComponent,COMP-SWI-Hirschmann-BOBCAT-L02-OP090-1,Hirschmann BOBCAT Managed Switch (L02-OP090),Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-SYNTH-CMP-021-1,L02-OP090,L02-OP090,,"{""Ports"": 12, ""PoE"": true, ""Speed"": ""2.5Gbps""}",,org-line-02,L02-OP090 Mount Bay 1,InMachine,L02-OP090,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L02-OP090-2,Beckhoff TwinCAT 3 PLC Runtime License (L02-OP090),Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-021-2,L02-OP090,L02-OP090,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-02,L02-OP090 Mount Bay 2,InMachine,L02-OP090,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L02-OP100-1,Beckhoff TwinCAT 3 PLC Runtime License (L02-OP100),Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-022-1,L02-OP100,L02-OP100,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-02,L02-OP100 Mount Bay 1,InMachine,L02-OP100,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-Opcenter-MES-L02-OP100-2,Siemens Opcenter MES Edge Connector (L02-OP100),Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-022-2,L02-OP100,L02-OP100,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-02,L02-OP100 Mount Bay 2,InMachine,L02-OP100,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-Opcenter-MES-L02-OP110-1,Siemens Opcenter MES Edge Connector (L02-OP110),Robotics & Cybernetics (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-023-1,L02-OP110,L02-OP110,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-02,L02-OP110 Mount Bay 1,InMachine,L02-OP110,,,False,Platform Operations,,
HardwareComponent,COMP-PLC-S7-1516F-L02-OP110-2,Siemens S7-1516F Safety PLC (L02-OP110),Robotics & Cybernetics (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-023-2,L02-OP110,L02-OP110,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-02,L02-OP110 Mount Bay 2,InMachine,L02-OP110,,,False,Assembly,,
HardwareComponent,COMP-PLC-S7-1516F-L02-OP120-1,Siemens S7-1516F Safety PLC (L02-OP120),Tooling & Mechanoids (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-024-1,L02-OP120,L02-OP120,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-02,L02-OP120 Mount Bay 1,InMachine,L02-OP120,,,False,Assembly,,
HardwareComponent,COMP-CAM-Cognex-9912-L02-OP120-2,Cognex In-Sight 9912 12MP Camera (L02-OP120),Tooling & Mechanoids (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-024-2,L02-OP120,L02-OP120,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-02,L02-OP120 Mount Bay 2,InMachine,L02-OP120,,,False,Test,,
HardwareComponent,COMP-CAM-Cognex-9912-L02-OP130-1,Cognex In-Sight 9912 12MP Camera (L02-OP130),Robotics & Cybernetics (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-025-1,L02-OP130,L02-OP130,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-02,L02-OP130 Mount Bay 1,InMachine,L02-OP130,,,False,Test,,
HardwareComponent,COMP-DRV-AX5118-L02-OP130-2,Beckhoff AX5118 Servo Drive 18A (L02-OP130),Robotics & Cybernetics (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-025-2,L02-OP130,L02-OP130,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-02,L02-OP130 Mount Bay 2,InMachine,L02-OP130,,,False,Robotics,,
HardwareComponent,COMP-DRV-AX5118-L03-OP010-1,Beckhoff AX5118 Servo Drive 18A (L03-OP010),Platform Operations (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-026-1,L03-OP010,L03-OP010,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-03,L03-OP010 Mount Bay 1,InMachine,L03-OP010,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L03-OP010-2,KUKA KR210 R2700 Prime Robot Arm (L03-OP010),Platform Operations (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-026-2,L03-OP010,L03-OP010,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-03,L03-OP010 Mount Bay 2,InMachine,L03-OP010,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L03-OP020-1,KUKA KR210 R2700 Prime Robot Arm (L03-OP020),Robotics & Cybernetics (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-027-1,L03-OP020,L03-OP020,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-03,L03-OP020 Mount Bay 1,InMachine,L03-OP020,,,False,Robotics,,
HardwareComponent,COMP-VAL-Festo-VTUG-L03-OP020-2,Festo VTUG Multi-Valve Terminal 16X (L03-OP020),Robotics & Cybernetics (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-027-2,L03-OP020,L03-OP020,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-03,L03-OP020 Mount Bay 2,InMachine,L03-OP020,,,False,Assembly,,
HardwareComponent,COMP-VAL-Festo-VTUG-L03-OP030-1,Festo VTUG Multi-Valve Terminal 16X (L03-OP030),SMT & Microchips (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-028-1,L03-OP030,L03-OP030,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-03,L03-OP030 Mount Bay 1,InMachine,L03-OP030,,,False,Assembly,,
HardwareComponent,COMP-SWI-Hirschmann-BOBCAT-L03-OP030-2,Hirschmann BOBCAT Managed Switch (L03-OP030),SMT & Microchips (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-SYNTH-CMP-028-2,L03-OP030,L03-OP030,,"{""Ports"": 12, ""PoE"": true, ""Speed"": ""2.5Gbps""}",,org-line-03,L03-OP030 Mount Bay 2,InMachine,L03-OP030,,,False,Platform Operations,,
HardwareComponent,COMP-SWI-Hirschmann-BOBCAT-L03-OP040-1,Hirschmann BOBCAT Managed Switch (L03-OP040),Platform Operations (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-SYNTH-CMP-029-1,L03-OP040,L03-OP040,,"{""Ports"": 12, ""PoE"": true, ""Speed"": ""2.5Gbps""}",,org-line-03,L03-OP040 Mount Bay 1,InMachine,L03-OP040,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L03-OP040-2,Beckhoff TwinCAT 3 PLC Runtime License (L03-OP040),Platform Operations (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-029-2,L03-OP040,L03-OP040,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-03,L03-OP040 Mount Bay 2,InMachine,L03-OP040,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L03-OP050-1,Beckhoff TwinCAT 3 PLC Runtime License (L03-OP050),Tooling & Mechanoids (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-030-1,L03-OP050,L03-OP050,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-03,L03-OP050 Mount Bay 1,InMachine,L03-OP050,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-Opcenter-MES-L03-OP050-2,Siemens Opcenter MES Edge Connector (L03-OP050),Tooling & Mechanoids (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-030-2,L03-OP050,L03-OP050,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-03,L03-OP050 Mount Bay 2,InMachine,L03-OP050,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-Opcenter-MES-L03-OP060-1,Siemens Opcenter MES Edge Connector (L03-OP060),Vision & Photons (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-031-1,L03-OP060,L03-OP060,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-03,L03-OP060 Mount Bay 1,InMachine,L03-OP060,,,False,Platform Operations,,
HardwareComponent,COMP-PLC-S7-1516F-L03-OP060-2,Siemens S7-1516F Safety PLC (L03-OP060),Vision & Photons (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-031-2,L03-OP060,L03-OP060,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-03,L03-OP060 Mount Bay 2,InMachine,L03-OP060,,,False,Assembly,,
HardwareComponent,COMP-PLC-S7-1516F-L03-OP070-1,Siemens S7-1516F Safety PLC (L03-OP070),Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-032-1,L03-OP070,L03-OP070,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-03,L03-OP070 Mount Bay 1,InMachine,L03-OP070,,,False,Assembly,,
HardwareComponent,COMP-CAM-Cognex-9912-L03-OP070-2,Cognex In-Sight 9912 12MP Camera (L03-OP070),Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-032-2,L03-OP070,L03-OP070,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-03,L03-OP070 Mount Bay 2,InMachine,L03-OP070,,,False,Test,,
HardwareComponent,COMP-CAM-Cognex-9912-L03-OP080-1,Cognex In-Sight 9912 12MP Camera (L03-OP080),Controls Engineering (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-033-1,L03-OP080,L03-OP080,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-03,L03-OP080 Mount Bay 1,InMachine,L03-OP080,,,False,Test,,
HardwareComponent,COMP-DRV-AX5118-L03-OP080-2,Beckhoff AX5118 Servo Drive 18A (L03-OP080),Controls Engineering (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-033-2,L03-OP080,L03-OP080,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-03,L03-OP080 Mount Bay 2,InMachine,L03-OP080,,,False,Robotics,,
HardwareComponent,COMP-DRV-AX5118-L03-OP090-1,Beckhoff AX5118 Servo Drive 18A (L03-OP090),Vision & Photons (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-034-1,L03-OP090,L03-OP090,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-03,L03-OP090 Mount Bay 1,InMachine,L03-OP090,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L03-OP090-2,KUKA KR210 R2700 Prime Robot Arm (L03-OP090),Vision & Photons (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-034-2,L03-OP090,L03-OP090,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-03,L03-OP090 Mount Bay 2,InMachine,L03-OP090,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L03-OP100-1,KUKA KR210 R2700 Prime Robot Arm (L03-OP100),Vision & Photons (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-035-1,L03-OP100,L03-OP100,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-03,L03-OP100 Mount Bay 1,InMachine,L03-OP100,,,False,Robotics,,
HardwareComponent,COMP-VAL-Festo-VTUG-L03-OP100-2,Festo VTUG Multi-Valve Terminal 16X (L03-OP100),Vision & Photons (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-035-2,L03-OP100,L03-OP100,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-03,L03-OP100 Mount Bay 2,InMachine,L03-OP100,,,False,Assembly,,
HardwareComponent,COMP-VAL-Festo-VTUG-L03-OP110-1,Festo VTUG Multi-Valve Terminal 16X (L03-OP110),Platform Operations (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-036-1,L03-OP110,L03-OP110,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-03,L03-OP110 Mount Bay 1,InMachine,L03-OP110,,,False,Assembly,,
HardwareComponent,COMP-SWI-Hirschmann-BOBCAT-L03-OP110-2,Hirschmann BOBCAT Managed Switch (L03-OP110),Platform Operations (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-SYNTH-CMP-036-2,L03-OP110,L03-OP110,,"{""Ports"": 12, ""PoE"": true, ""Speed"": ""2.5Gbps""}",,org-line-03,L03-OP110 Mount Bay 2,InMachine,L03-OP110,,,False,Platform Operations,,
HardwareComponent,COMP-SWI-Hirschmann-BOBCAT-L03-OP120-1,Hirschmann BOBCAT Managed Switch (L03-OP120),Tooling & Mechanoids (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-SYNTH-CMP-037-1,L03-OP120,L03-OP120,,"{""Ports"": 12, ""PoE"": true, ""Speed"": ""2.5Gbps""}",,org-line-03,L03-OP120 Mount Bay 1,InMachine,L03-OP120,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L03-OP120-2,Beckhoff TwinCAT 3 PLC Runtime License (L03-OP120),Tooling & Mechanoids (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-037-2,L03-OP120,L03-OP120,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-03,L03-OP120 Mount Bay 2,InMachine,L03-OP120,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-TwinCAT3-RT-L04-OP010-1,Beckhoff TwinCAT 3 PLC Runtime License (L04-OP010),Platform Operations (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-038-1,L04-OP010,L04-OP010,,"{""LicenseKey"": ""TC3-SYNTH-ENTERPRISE-100"", ""Version"": ""3.1.4026.10""}",,org-line-04,L04-OP010 Mount Bay 1,InMachine,L04-OP010,,,False,Controls & Automation,,
SoftwareComponent,COMP-SW-Opcenter-MES-L04-OP010-2,Siemens Opcenter MES Edge Connector (L04-OP010),Platform Operations (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-038-2,L04-OP010,L04-OP010,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-04,L04-OP010 Mount Bay 2,InMachine,L04-OP010,,,False,Platform Operations,,
SoftwareComponent,COMP-SW-Opcenter-MES-L04-OP020-1,Siemens Opcenter MES Edge Connector (L04-OP020),SMT & Microchips (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-039-1,L04-OP020,L04-OP020,,"{""LicenseKey"": ""OPC-MES-SYNTH-V4"", ""Version"": ""4.2.0""}",,org-line-04,L04-OP020 Mount Bay 1,InMachine,L04-OP020,,,False,Platform Operations,,
HardwareComponent,COMP-PLC-S7-1516F-L04-OP020-2,Siemens S7-1516F Safety PLC (L04-OP020),SMT & Microchips (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-039-2,L04-OP020,L04-OP020,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-04,L04-OP020 Mount Bay 2,InMachine,L04-OP020,,,False,Assembly,,
HardwareComponent,COMP-PLC-S7-1516F-L04-OP030-1,Siemens S7-1516F Safety PLC (L04-OP030),Platform Operations (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-SYNTH-CMP-040-1,L04-OP030,L04-OP030,,"{""Model"": ""1516F-3 PN/DP"", ""Safety"": ""SIL3"", ""Rack"": 1}",,org-line-04,L04-OP030 Mount Bay 1,InMachine,L04-OP030,,,False,Assembly,,
HardwareComponent,COMP-CAM-Cognex-9912-L04-OP030-2,Cognex In-Sight 9912 12MP Camera (L04-OP030),Platform Operations (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-040-2,L04-OP030,L04-OP030,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-04,L04-OP030 Mount Bay 2,InMachine,L04-OP030,,,False,Test,,
HardwareComponent,COMP-CAM-Cognex-9912-L04-OP040-1,Cognex In-Sight 9912 12MP Camera (L04-OP040),Platform Operations (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-SYNTH-CMP-041-1,L04-OP040,L04-OP040,,"{""Resolution"": ""12MP"", ""Lens"": ""25mm"", ""Illumination"": ""Polarized Red""}",,org-line-04,L04-OP040 Mount Bay 1,InMachine,L04-OP040,,,False,Test,,
HardwareComponent,COMP-DRV-AX5118-L04-OP040-2,Beckhoff AX5118 Servo Drive 18A (L04-OP040),Platform Operations (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-041-2,L04-OP040,L04-OP040,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-04,L04-OP040 Mount Bay 2,InMachine,L04-OP040,,,False,Robotics,,
HardwareComponent,COMP-DRV-AX5118-L04-OP050-1,Beckhoff AX5118 Servo Drive 18A (L04-OP050),Vision & Photons (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-SYNTH-CMP-042-1,L04-OP050,L04-OP050,,"{""Current"": ""18A"", ""Feedback"": ""OCT One Cable"", ""Channels"": 1}",,org-line-04,L04-OP050 Mount Bay 1,InMachine,L04-OP050,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L04-OP050-2,KUKA KR210 R2700 Prime Robot Arm (L04-OP050),Vision & Photons (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-042-2,L04-OP050,L04-OP050,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-04,L04-OP050 Mount Bay 2,InMachine,L04-OP050,,,False,Robotics,,
HardwareComponent,COMP-ROB-KUKA-KR210-L04-OP060-1,KUKA KR210 R2700 Prime Robot Arm (L04-OP060),Tooling & Mechanoids (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-SYNTH-CMP-043-1,L04-OP060,L04-OP060,,"{""Payload"": ""210kg"", ""Reach"": ""2700mm"", ""Controller"": ""KRC4""}",,org-line-04,L04-OP060 Mount Bay 1,InMachine,L04-OP060,,,False,Robotics,,
HardwareComponent,COMP-VAL-Festo-VTUG-L04-OP060-2,Festo VTUG Multi-Valve Terminal 16X (L04-OP060),Tooling & Mechanoids (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-043-2,L04-OP060,L04-OP060,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-04,L04-OP060 Mount Bay 2,InMachine,L04-OP060,,,False,Assembly,,
HardwareComponent,COMP-VAL-Festo-VTUG-L04-OP070-1,Festo VTUG Multi-Valve Terminal 16X (L04-OP070),Controls Engineering (Synthetic AI Guild),Festo,Direct Automation Europe,SN-SYNTH-CMP-044-1,L04-OP070,L04-OP070,,"{""Valves"": 16, ""Bus"": ""Profinet"", ""AirPressure"": ""6.5 Bar""}",,org-line-04,L04-OP070 Mount Bay 1,InMachine,L04-OP070,,,False,Assembly,,
